codigo_contrato,codigo_parceiro,nome_parceiro,valor_aluguel_contrato,taxa_contrato,porcentagem_taxa_administracao,name_status,data_inicio_contrato,meses_duracao_contrato,data_desocupacao,tipo_parceiro,tipo_sistema,nome_produto,migracao,pontualizado
M-LIN2408050F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.314,95","100,00","10,00",Ativo,05/08/2024,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2308049F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"6.707,46","100,00","10,00",Ativo,01/08/2023,60,,,sistema,Smart,Sim,NÃ£o
M-LIN2306056F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"4.209,01","100,00","10,00",Ativo,07/06/2023,48,,,sistema,Smart,Sim,NÃ£o
M-LIN2304038F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"9.500,00","100,00","10,00",Ativo,01/04/2023,60,,,sistema,Smart,Sim,NÃ£o
M-LIN2212055F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.260,00","100,00","10,00",Ativo,15/12/2022,66,,,sistema,Smart,Sim,NÃ£o
M-LIN2210054F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"4.703,36","100,00","10,00",Ativo,15/10/2022,49,,,sistema,Smart,Sim,NÃ£o
M-LIN1812048F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.300,00","100,00","10,00",Ativo,17/12/2018,82,,,sistema,Smart,Sim,NÃ£o
M-LIN1810044NM,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"12.629,97","100,00","8,00",Ativo,16/10/2018,120,,,sistema,Smart,Sim,NÃ£o
M-LIN1606046NM,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"4.816,17","100,00","10,00",Ativo,01/06/2016,132,,,sistema,Smart,Sim,NÃ£o
M-LIN2603093X,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.700,00","100,00","10,00",Ativo,09/03/2026,36,,,sistema,Smart,Sim,NÃ£o
TM-LIN2601017NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.850,00","100,00","10,00",Ativo,15/01/2026,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2512014NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.500,00","100,00","10,00",Ativo,20/12/2025,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2510013NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"3.000,00","100,00","10,00",Ativo,20/10/2025,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2507011NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.000,00","100,00","10,00",Ativo,05/07/2025,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2501016NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.003,54","100,00","10,00",Ativo,29/01/2025,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2501010NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.563,96","100,00","10,00",Ativo,27/01/2025,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2406009NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.579,79","100,00","10,00",Ativo,01/06/2024,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2406008NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.211,18","100,00","10,00",Ativo,10/06/2024,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2405015NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.110,59","100,00","10,00",Ativo,10/05/2024,36,,,sistema,Smart,Sim,Tombamento
TM-LIN2405007NTOD,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.319,12","100,00","10,00",Ativo,20/05/2024,36,,,sistema,Smart,Sim,Tombamento
M-LIN2602092X,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.300,00","100,00","10,00",Ativo,20/02/2026,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2602078X,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.500,00","100,00","10,00",Ativo,13/02/2026,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2511088X,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.370,00","100,00","10,00",Ativo,20/11/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2508087X,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.260,00","100,00","10,00",Ativo,21/08/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2505075A,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.100,00","100,00","10,00",Ativo,10/05/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2504074A,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.082,86","100,00","10,00",Ativo,05/04/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2503073CP,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"3.322,00","100,00","10,00",Ativo,20/03/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2503072S,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.055,49","100,00","10,00",Ativo,01/03/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2501089X,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"2.085,29","100,00","10,00",Ativo,22/01/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2401069CP,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.475,57","100,00","10,00",Ativo,25/01/2024,36,,,sistema,Smart,Sim,NÃ£o
M-LIN2303082GR,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.789,33","100,00","10,00",Ativo,29/03/2023,30,,,sistema,Smart,Sim,NÃ£o
M-LIN2212081A,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.885,00","100,00","10,00",Ativo,15/12/2022,66,,,sistema,Smart,Sim,NÃ£o
M-LIN2106090CP,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"3.522,34","100,00","10,00",Ativo,01/06/2021,66,,,sistema,Smart,Sim,NÃ£o
M-LIN2506060F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"3.000,00","100,00","10,00",Ativo,20/06/2025,24,,,sistema,Smart,Sim,NÃ£o
M-LIN2107059F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"710,46","100,00","10,00",Ativo,01/07/2021,66,,,sistema,Smart,Sim,NÃ£o
M-LIN2108047F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.801,86","100,00","10,00",Ativo,10/08/2021,66,,,sistema,Smart,Sim,NÃ£o
M-LIN1907041F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.647,39","100,00","10,00",Ativo,25/07/2019,86,,,sistema,Smart,Sim,NÃ£o
M-LIN1806042F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.915,45","100,00","10,00",Ativo,06/06/2018,90,,,sistema,Smart,Sim,NÃ£o
M-LIN2601051F,,LINEARE NEGOCIOS IMOBILIARIOS LTDA,"1.300,00","100,00","10,00",Ativo,01/01/2026,36,,,sistema,Smart,Sim,NÃ£o
CB2501031NAD/A,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.500,00","100,00","10,00",Ativo,10/01/2025,30,,Padrão,sistema,Full,Nao,Sim
CB24121768TD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"3.500,00","100,00","10,00",Ativo,20/12/2024,30,,Padrão,sistema,Full,Nao,Sim
AT24121631NAD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"1.253,52","100,00","10,00",Ativo,01/01/2025,30,,Padrão,sistema,Full,Nao,Sim
SJ24121599NAD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"1.465,52","100,00","10,00",Ativo,07/12/2024,30,,Padrão,sistema,Full,Nao,Sim
CB24111418NAD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.524,08","100,00","10,00",Ativo,18/11/2024,30,,Padrão,sistema,Full,Nao,Sim
CG24101368NGD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.550,00","100,00","10,00",Ativo,04/11/2024,30,,Padrão,sistema,Smart,Nao,Sim
CB24101338NGD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"4.999,00","100,00","10,00",Ativo,28/10/2024,30,,Padrão,sistema,Smart,Nao,Sim
CB24091077PD/C,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.590,00","100,00","10,00",Ativo,10/09/2024,30,,Padrão,sistema,Smart,Nao,Sim
CB24081032NGD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.300,00","100,00","10,00",Ativo,29/08/2024,30,,Padrão,sistema,Smart,Nao,Sim
CB2408916TD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"900,00","100,00","10,00",Ativo,09/08/2024,30,,Padrão,sistema,Smart,Nao,Sim
CB2406610P/C,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.849,31","100,00","10,00",Ativo,10/06/2024,30,,Padrão,sistema,Smart,Nao,Sim
CB2405562PD/A,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.300,00","100,00","10,00",Ativo,24/05/2024,30,,Padrão,sistema,Smart,Nao,Sim
CB2403298T,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"1.100,00","100,00","10,00",Ativo,24/03/2024,30,,Padrão,sistema,Smart,Nao,Sim
CP23111367NT,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"925,38","100,00","10,00",Ativo,13/11/2023,30,,Padrão,sistema,Smart,Nao,Sim
CB23081012P-R/A,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.350,00","100,00","10,00",Ativo,14/08/2023,30,,Padrão,sistema,Smart,Nao,Sim
QB2306829P/B,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.100,00","100,00","10,00",Ativo,30/06/2023,30,,Padrão,sistema,Smart,Nao,Sim
CB2502509NGD/A,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"1.300,00","100,00","10,00",Ativo,09/03/2025,30,,Padrão,sistema,Full,Nao,Sim
CB2502453NGD/A,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"1.400,00","100,00","10,00",Ativo,28/02/2025,30,,Padrão,sistema,Full,Nao,Sim
CB2502319AD,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"2.100,00","100,00","10,00",Ativo,12/02/2025,30,,Padrão,sistema,Full,Nao,Sim
CB2502277NGD/A-R,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"1.750,00","100,00","10,00",Ativo,22/02/2025,30,,Padrão,sistema,Full,Nao,Sim
CB2501247NTD/V,SHA,LMWM ASSESSORIA IMOBILIÁRIA LTDA.,"1.000,00","100,00","10,00",Ativo,03/02/2025,30,,Padrão,sistema,Full,Nao,Sim
LOU260404933F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.000,00","100,00","8,00",Ativo,04/05/2026,30,,,sistema,Smart,Nao,Sim
LOU260404860NTODM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.000,00","100,00","8,00",Ativo,01/05/2026,30,,,sistema,Smart,Nao,Sim
LOU260404838NTODM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.200,00","60,00","6,00",Ativo,20/04/2026,30,,,sistema,Smart,Nao,Sim
M-LOU2604134F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.500,00","0,00","7,00",Ativo,15/04/2026,36,,,sistema,Smart,Sim,NÃ£o
LOU260404763ADM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"900,00","100,00","8,00",Ativo,10/04/2026,30,,,sistema,Smart,Nao,Sim
LOU260404748NTODM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.850,00","100,00","8,00",Ativo,10/04/2026,30,,,sistema,Smart,Nao,Sim
M-LOU2603133F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.300,00","100,00","8,00",Ativo,06/03/2026,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2603132F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"5.500,00","100,00","8,00",Ativo,10/03/2026,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2603131F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.700,00","100,00","6,00",Ativo,09/03/2026,30,,,sistema,Smart,Sim,NÃ£o
LOU260404742NTODM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.400,00","80,00","8,00",Ativo,10/04/2026,30,,,sistema,Smart,Nao,Sim
LOU260404734XDM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.250,00","100,00","8,00",Ativo,08/04/2026,30,,,sistema,Smart,Nao,Sim
LOU260304677F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.400,00","100,00","8,00",Ativo,06/04/2026,30,,,sistema,Smart,Nao,Sim
LOU260304644XDM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.350,00","100,00","9,00",Ativo,10/04/2026,30,,,sistema,Smart,Nao,Sim
NM-LOU260304603-F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.300,00","100,00","8,00",Ativo,23/03/2026,30,,,sistema,Smart,Sim,NÃ£o
LOU260304546TDM/V,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.700,00","100,00","8,00",Ativo,27/03/2026,30,,,sistema,Smart,Nao,Sim
RP26014042ADM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"900,00","100,00","8,00",Ativo,28/01/2026,30,,,sistema,Smart,Nao,Sim
RP26014041NTODM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.900,00","100,00","9,00",Ativo,28/01/2026,30,,,sistema,Smart,Nao,Sim
LOUNGE,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"10,00","0,00","0,00",Ativo,11/12/2025,30,,,sistema,Smart,Nao,Tombamento
M-LOU2512130CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.850,00","100,00","8,00",Ativo,11/12/2025,30,,,sistema,Smart,Sim,NÃ£o
NM-RP26013983F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"6.050,00","80,00","8,00",Ativo,22/12/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2512129CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.650,00","100,00","6,00",Ativo,12/12/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2512128CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.420,00","0,00","7,00",Ativo,05/12/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2512127CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.750,00","100,00","8,00",Ativo,11/12/2025,30,,,sistema,Smart,Sim,NÃ£o
NM-RP26013919CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.540,00","100,00","8,00",Ativo,11/12/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2512126F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.980,00","50,00","6,00",Ativo,12/12/2025,30,,,sistema,Smart,Sim,NÃ£o
RP26013885NTODM,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.500,00","100,00","8,00",Ativo,09/01/2026,30,,,sistema,Smart,Nao,Sim
M-LOU2506125CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.585,00","0,00","7,00",Ativo,30/06/2025,24,,,sistema,Smart,Sim,NÃ£o
M-LOU2411124F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"888,10","0,00","7,00",Ativo,30/11/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2308123F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.293,28","0,00","8,00",Ativo,16/08/2023,36,,,sistema,Smart,Sim,NÃ£o
M-LOU2501122F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.760,00","0,00","8,00",Ativo,28/01/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2507121CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"4.400,00","0,00","8,00",Ativo,28/07/2025,60,,,sistema,Smart,Sim,NÃ£o
M-LOU2507120F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.430,00","0,00","8,00",Ativo,28/07/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2306119CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"5.180,25","0,00","8,00",Ativo,27/06/2023,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2409118F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"4.759,99","0,00","8,00",Ativo,27/09/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2405117F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.864,66","0,00","7,00",Ativo,27/05/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2510116CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.100,00","0,00","8,00",Ativo,27/10/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2411114F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.553,28","0,00","6,00",Ativo,26/11/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2401113F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"8.203,58","0,00","8,00",Ativo,26/01/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2310111CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"4.137,90","0,00","6,00",Ativo,02/10/2023,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2509110CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.874,00","0,00","7,00",Ativo,25/09/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2511109CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.430,00","0,00","7,00",Ativo,25/11/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2505108CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.430,00","0,00","7,00",Ativo,23/05/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2501107CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.640,00","0,00","8,00",Ativo,23/01/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2401106CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.461,07","0,00","6,00",Ativo,22/01/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2207102F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.293,94","0,00","6,00",Ativo,20/07/2022,42,,,sistema,Smart,Sim,NÃ£o
M-LOU2209101F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"4.470,74","0,00","7,00",Ativo,01/09/2022,42,,,sistema,Smart,Sim,NÃ£o
M-LOU2209100F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.473,33","0,00","6,00",Ativo,27/09/2022,42,,,sistema,Smart,Sim,NÃ£o
M-LOU2210099F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"4.765,45","0,00","6,00",Ativo,05/10/2022,42,,,sistema,Smart,Sim,NÃ£o
M-LOU2407098CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.274,74","0,00","6,00",Ativo,20/07/2024,24,,,sistema,Smart,Sim,NÃ£o
M-LOU2502095F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.980,00","0,00","8,00",Ativo,20/02/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2304093F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"5.614,10","0,00","6,00",Ativo,21/04/2023,61,,,sistema,Smart,Sim,NÃ£o
M-LOU2401092C,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.289,13","0,00","8,00",Ativo,18/01/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2406091F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.530,53","0,00","6,00",Ativo,18/06/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2303090F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"5.487,06","0,00","8,00",Ativo,03/03/2023,60,,,sistema,Smart,Sim,NÃ£o
M-LOU2501089F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.540,00","0,00","6,00",Ativo,17/01/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2511088F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.750,00","0,00","7,00",Ativo,17/11/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2412087C,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.310,00","0,00","8,00",Ativo,16/12/2024,36,,,sistema,Smart,Sim,NÃ£o
M-LOU2507086CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.540,00","0,00","8,00",Ativo,16/07/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2403085F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.550,69","0,00","7,00",Ativo,15/03/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2305084C,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.551,69","0,00","8,00",Ativo,15/05/2023,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2204083C,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"851,70","0,00","7,00",Ativo,15/04/2022,73,,,sistema,Smart,Sim,NÃ£o
M-LOU2510082CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.500,00","0,00","3,00",Ativo,15/10/2025,36,,,sistema,Smart,Sim,NÃ£o
M-LOU2112081F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"5.848,15","0,00","8,00",Ativo,01/12/2021,54,,,sistema,Smart,Sim,NÃ£o
M-LOU2302080F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.575,00","0,00","7,00",Ativo,01/02/2023,61,,,sistema,Smart,Sim,NÃ£o
M-LOU2511079CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"990,00","0,00","8,00",Ativo,07/11/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2111078F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.246,22","0,00","7,00",Ativo,08/11/2021,54,,,sistema,Smart,Sim,NÃ£o
M-LOU2411077F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.885,42","0,00","8,00",Ativo,15/11/2024,36,,,sistema,Smart,Sim,NÃ£o
M-LOU2305076F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.671,05","0,00","6,00",Ativo,15/05/2023,61,,,sistema,Smart,Sim,NÃ£o
M-LOU2502074F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.970,00","0,00","7,00",Ativo,14/02/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2110072F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.970,00","0,00","7,00",Ativo,14/10/2021,54,,,sistema,Smart,Sim,NÃ£o
M-LOU2510070CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.100,00","0,00","8,00",Ativo,14/10/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2511069F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.815,00","0,00","6,00",Ativo,14/11/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2110068C,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.776,06","0,00","7,00",Ativo,13/10/2021,54,,,sistema,Smart,Sim,NÃ£o
M-LOU2304067CD,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.791,74","0,00","8,00",Ativo,13/04/2023,61,,,sistema,Smart,Sim,NÃ£o
M-LOU2412065L,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"11.000,00","0,00","8,00",Ativo,13/12/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2409064F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.286,66","0,00","7,00",Ativo,12/09/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2401063F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.398,63","0,00","8,00",Ativo,12/01/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2509062F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.540,00","0,00","8,00",Ativo,11/09/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2401061F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"8.203,58","0,00","7,00",Ativo,05/01/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2402060F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"2.348,50","0,00","8,00",Ativo,05/02/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2406059F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.826,32","0,00","6,00",Ativo,03/06/2024,24,,,sistema,Smart,Sim,NÃ£o
M-LOU2505058CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.540,00","0,00","7,00",Ativo,10/05/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2212057F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"35.500,00","0,00","5,00",Ativo,14/12/2022,42,,,sistema,Smart,Sim,NÃ£o
M-LOU2406056F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"3.826,32","0,00","6,00",Ativo,03/06/2024,24,,,sistema,Smart,Sim,NÃ£o
M-LOU2501055CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.650,00","0,00","8,00",Ativo,10/01/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2503054F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.870,00","0,00","7,00",Ativo,28/03/2025,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2307053F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.293,94","0,00","6,00",Ativo,05/07/2023,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2408052A,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.812,10","0,00","8,00",Ativo,10/08/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2408051F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.528,96","0,00","6,00",Ativo,30/08/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2302050F,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"6.500,00","0,00","7,00",Ativo,07/02/2023,60,,,sistema,Smart,Sim,NÃ£o
M-LOU2303049CD,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"954,27","0,00","7,00",Ativo,07/03/2023,60,,,sistema,Smart,Sim,NÃ£o
M-LOU2408048CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.528,96","0,00","6,00",Ativo,30/08/2024,30,,,sistema,Smart,Sim,NÃ£o
M-LOU2409047CP,,LOUNGE NEGOCIOS IMOBILIARIOS LTDA,"1.360,00","0,00","8,00",Ativo,20/09/2024,30,,,sistema,Smart,Sim,NÃ£o
